order_id,order_date,warehouse_id,destination_city,distance_km,carrier,estimated_delivery_days,weight_kg,delivered,freight_cost,actual_delivery_days,delay_days
2744,2024-04-24 07:00:00,WH_Moscow,SPb,180.0,CDEK,1,4.21,True,3836.7,1.0,0.0
2745,2024-04-24 08:00:00,WH_Moscow,Novosibirsk,163.1,CDEK,2,5.26,True,3733.36,2.0,0.0
2746,2024-04-24 09:00:00,WH_SPb,Novosibirsk,22.6,Russian Post,1,6.47,True,297.78,2.0,1.0
2747,2024-04-24 10:00:00,WH_Kazan,Kazan,2.0,PickPoint,1,1.78,True,23.56,1.0,0.0
2748,2024-04-24 11:00:00,WH_SPb,Ekaterinburg,225.8,PickPoint,4,2.66,True,2858.63,4.0,0.0
2749,2024-04-24 12:00:00,WH_Kazan,Ekaterinburg,162.1,Russian Post,1,0.02,True,1299.39,1.0,0.0
2750,2024-04-24 13:00:00,WH_SPb,SPb,476.9,Boxberry,5,2.13,True,6941.76,5.0,0.0
2751,2024-04-24 14:00:00,WH_SPb,Ekaterinburg,234.7,Boxberry,2,1.6,True,3267.02,2.0,0.0
2752,2024-04-24 15:00:00,WH_Moscow,Novosibirsk,828.0,CDEK,4,8.2,True,22604.4,4.0,0.0
2753,2024-04-24 16:00:00,WH_Kazan,Moscow,65.5,PickPoint,4,5.8,False,1034.9,,
2754,2024-04-24 17:00:00,WH_SPb,SPb,1386.1,CDEK,1,3.99,True,29087.31,1.0,0.0
2755,2024-04-24 18:00:00,WH_SPb,Ekaterinburg,106.1,Russian Post,1,0.15,True,861.53,1.0,0.0
2756,2024-04-24 19:00:00,WH_Moscow,Novosibirsk,308.5,CDEK,3,1.29,True,5224.45,3.0,0.0
2757,2024-04-24 20:00:00,WH_Moscow,Kazan,209.1,Boxberry,3,2.98,True,3256.94,3.0,0.0
2758,2024-04-24 21:00:00,WH_Kazan,Ekaterinburg,133.7,Boxberry,4,0.08,True,1617.24,4.0,0.0
2759,2024-04-24 22:00:00,WH_SPb,Moscow,45.0,Russian Post,4,0.67,True,384.12,5.0,1.0
2760,2024-04-24 23:00:00,WH_Kazan,Moscow,43.5,Boxberry,1,5.46,True,807.01,1.0,0.0
2761,2024-04-25 00:00:00,WH_SPb,Ekaterinburg,372.9,Russian Post,5,0.35,True,3087.61,5.0,0.0
2762,2024-04-25 01:00:00,WH_Kazan,Ekaterinburg,142.3,PickPoint,5,0.13,True,1441.5,5.0,0.0
2763,2024-04-25 02:00:00,WH_Moscow,Novosibirsk,975.6,Russian Post,1,2.17,True,9498.44,1.0,0.0
2764,2024-04-25 03:00:00,WH_SPb,Ekaterinburg,118.2,Russian Post,3,7.32,True,1637.78,3.0,0.0
2765,2024-04-25 04:00:00,WH_Kazan,Kazan,1231.8,Russian Post,3,4.5,True,14288.88,3.0,0.0
2766,2024-04-25 05:00:00,WH_Moscow,Novosibirsk,69.0,Boxberry,5,9.2,True,1589.76,5.0,0.0
2767,2024-04-25 06:00:00,WH_Moscow,SPb,32.5,PickPoint,4,3.5,True,438.75,4.0,0.0
2768,2024-04-25 07:00:00,WH_Kazan,Kazan,112.4,CDEK,1,1.44,True,1928.78,1.0,0.0
2769,2024-04-25 08:00:00,WH_SPb,Novosibirsk,650.4,PickPoint,4,7.33,False,11271.43,,
2770,2024-04-25 09:00:00,WH_SPb,Novosibirsk,221.4,Boxberry,3,1.39,False,3026.1,,
2771,2024-04-25 10:00:00,WH_Moscow,Moscow,43.7,PickPoint,5,1.08,True,484.2,5.0,0.0
2772,2024-04-25 11:00:00,WH_SPb,Novosibirsk,67.9,PickPoint,4,1.49,True,780.17,4.0,0.0
2773,2024-04-25 12:00:00,WH_SPb,Kazan,111.9,Russian Post,3,4.2,True,1271.18,3.0,0.0
2774,2024-04-25 13:00:00,WH_SPb,Ekaterinburg,267.6,Russian Post,3,6.24,False,3476.66,,
2775,2024-04-25 14:00:00,WH_Moscow,Kazan,121.2,Boxberry,3,1.11,True,1615.84,3.0,0.0
2776,2024-04-25 15:00:00,WH_Kazan,SPb,412.4,Russian Post,4,1.55,True,3810.58,4.0,0.0
2777,2024-04-25 16:00:00,WH_SPb,Novosibirsk,287.4,Boxberry,2,5.71,True,5418.06,2.0,0.0
2778,2024-04-25 17:00:00,WH_Moscow,Novosibirsk,621.0,CDEK,5,0.12,True,9426.78,5.0,0.0
2779,2024-04-25 18:00:00,WH_Moscow,Novosibirsk,208.5,PickPoint,3,3.83,True,2883.56,4.0,1.0
2780,2024-04-25 19:00:00,WH_Kazan,Novosibirsk,120.7,CDEK,4,1.51,True,2083.89,4.0,0.0
2781,2024-04-25 20:00:00,WH_SPb,Moscow,1677.5,CDEK,1,1.18,True,28131.67,1.0,0.0
2782,2024-04-25 21:00:00,WH_SPb,Moscow,131.8,PickPoint,5,1.48,True,1513.06,7.0,2.0
2783,2024-04-25 22:00:00,WH_Kazan,Ekaterinburg,167.9,Russian Post,1,1.36,True,1525.88,1.0,0.0
2784,2024-04-25 23:00:00,WH_Kazan,Novosibirsk,496.8,CDEK,1,3.53,True,10082.56,1.0,0.0
2785,2024-04-26 00:00:00,WH_Moscow,SPb,27.8,PickPoint,4,6.58,True,460.92,4.0,0.0
2786,2024-04-26 01:00:00,WH_Moscow,Ekaterinburg,146.6,CDEK,2,1.69,True,2570.63,2.0,0.0
2787,2024-04-26 02:00:00,WH_Kazan,Novosibirsk,26.9,CDEK,4,4.47,True,583.86,6.0,2.0
2788,2024-04-26 03:00:00,WH_SPb,Moscow,45.0,PickPoint,4,3.29,True,598.05,4.0,0.0
2789,2024-04-26 04:00:00,WH_Moscow,SPb,1.4,Russian Post,5,1.0,True,12.32,5.0,0.0
2790,2024-04-26 05:00:00,WH_Moscow,Ekaterinburg,2.9,Boxberry,4,2.21,True,42.49,4.0,0.0
2791,2024-04-26 06:00:00,WH_SPb,SPb,143.6,PickPoint,5,2.75,True,1830.9,6.0,1.0
2792,2024-04-26 07:00:00,WH_Moscow,Novosibirsk,496.9,Boxberry,3,0.06,True,5998.58,3.0,0.0
2793,2024-04-26 08:00:00,WH_SPb,Kazan,265.3,PickPoint,5,1.26,True,2987.28,5.0,0.0
2794,2024-04-26 09:00:00,WH_SPb,SPb,302.3,PickPoint,4,12.28,True,6735.24,4.0,0.0
2795,2024-04-26 10:00:00,WH_SPb,SPb,219.7,Boxberry,3,2.54,False,3306.05,,
2796,2024-04-26 11:00:00,WH_Kazan,Moscow,514.1,Boxberry,3,1.02,False,6798.46,,
2797,2024-04-26 12:00:00,WH_Kazan,Novosibirsk,637.0,Russian Post,2,0.72,True,5462.91,3.0,1.0
2798,2024-04-26 13:00:00,WH_Kazan,SPb,568.6,PickPoint,4,0.59,True,6021.47,4.0,0.0
2799,2024-04-26 14:00:00,WH_SPb,Novosibirsk,501.6,PickPoint,1,1.28,True,5658.05,2.0,1.0
2800,2024-04-26 15:00:00,WH_SPb,Moscow,60.5,PickPoint,4,0.54,True,637.67,5.0,1.0
2801,2024-04-26 16:00:00,WH_Kazan,Novosibirsk,270.3,Russian Post,1,0.36,True,2240.25,2.0,1.0
2802,2024-04-26 17:00:00,WH_Moscow,Moscow,261.8,Boxberry,2,1.13,True,3496.6,2.0,0.0
2803,2024-04-26 18:00:00,WH_SPb,Moscow,225.2,PickPoint,4,2.33,True,2776.72,4.0,0.0
2804,2024-04-26 19:00:00,WH_Moscow,Ekaterinburg,196.6,Boxberry,2,0.4,True,2453.57,2.0,0.0
2805,2024-04-26 20:00:00,WH_Moscow,Novosibirsk,28.0,Russian Post,1,0.11,True,226.46,1.0,0.0
2806,2024-04-26 21:00:00,WH_SPb,Kazan,32.3,CDEK,5,0.09,True,488.86,5.0,0.0
2807,2024-04-26 22:00:00,WH_SPb,Ekaterinburg,697.7,Boxberry,4,0.78,True,9025.45,4.0,0.0
2808,2024-04-26 23:00:00,WH_Moscow,Moscow,298.4,Russian Post,3,0.53,True,2513.72,3.0,0.0
2809,2024-04-27 00:00:00,WH_Moscow,Kazan,91.3,CDEK,3,1.94,True,1635.18,3.0,0.0
2810,2024-04-27 01:00:00,WH_Kazan,SPb,98.3,PickPoint,2,1.52,True,1132.42,2.0,0.0
2811,2024-04-27 02:00:00,WH_Kazan,SPb,282.6,PickPoint,5,0.98,False,3102.95,,
2812,2024-04-27 03:00:00,WH_SPb,Ekaterinburg,156.7,Boxberry,3,4.48,False,2722.82,,
2813,2024-04-27 04:00:00,WH_Kazan,Kazan,174.7,CDEK,3,1.76,True,3081.71,4.0,1.0
2814,2024-04-27 05:00:00,WH_Kazan,Novosibirsk,18.8,Russian Post,4,0.24,False,154.01,,
2815,2024-04-27 06:00:00,WH_Kazan,Kazan,44.8,PickPoint,3,0.88,True,487.42,3.0,0.0
2816,2024-04-27 07:00:00,WH_Kazan,Ekaterinburg,149.9,PickPoint,1,9.06,True,2857.09,1.0,0.0
2817,2024-04-27 08:00:00,WH_Moscow,Novosibirsk,360.9,CDEK,2,9.43,True,10518.43,2.0,0.0
2818,2024-04-27 09:00:00,WH_SPb,Novosibirsk,14.8,Russian Post,3,0.73,True,127.04,3.0,0.0
2819,2024-04-27 10:00:00,WH_Kazan,SPb,122.2,PickPoint,4,0.46,True,1278.21,4.0,0.0
2820,2024-04-27 11:00:00,WH_Moscow,Kazan,356.3,PickPoint,1,1.71,True,4172.27,1.0,0.0
2821,2024-04-27 12:00:00,WH_Moscow,Novosibirsk,471.1,Boxberry,3,1.64,True,6580.32,3.0,0.0
2822,2024-04-27 13:00:00,WH_Moscow,Ekaterinburg,63.3,Russian Post,2,1.32,True,573.24,2.0,0.0
2823,2024-04-27 14:00:00,WH_Kazan,SPb,394.5,PickPoint,2,1.88,True,4686.66,2.0,0.0
2824,2024-04-27 15:00:00,WH_Kazan,Novosibirsk,933.1,CDEK,2,0.66,True,14920.27,2.0,0.0
2825,2024-04-27 16:00:00,WH_SPb,Kazan,711.9,PickPoint,3,0.31,True,7339.69,3.0,0.0
2826,2024-04-27 17:00:00,WH_Kazan,SPb,467.3,Russian Post,1,2.11,True,4527.2,2.0,1.0
2827,2024-04-27 18:00:00,WH_Kazan,Kazan,373.8,Boxberry,5,6.74,True,7508.89,6.0,1.0
2828,2024-04-27 19:00:00,WH_Moscow,Kazan,80.4,PickPoint,2,0.37,True,833.75,2.0,0.0
2829,2024-04-27 20:00:00,WH_SPb,Kazan,301.5,CDEK,1,3.05,False,5901.86,,
2830,2024-04-27 21:00:00,WH_Kazan,SPb,309.2,PickPoint,4,1.44,True,3537.25,4.0,0.0
2831,2024-04-27 22:00:00,WH_Kazan,Novosibirsk,156.7,CDEK,4,0.87,True,2554.99,7.0,3.0
2832,2024-04-27 23:00:00,WH_Moscow,Moscow,203.8,Russian Post,1,4.8,True,2412.99,2.0,1.0
2833,2024-04-28 00:00:00,WH_Moscow,Novosibirsk,355.3,Boxberry,4,1.52,True,4911.67,4.0,0.0
2834,2024-04-28 01:00:00,WH_Kazan,SPb,911.6,Russian Post,4,2.19,True,8889.92,4.0,0.0
2835,2024-04-28 02:00:00,WH_SPb,Moscow,105.0,PickPoint,2,1.46,False,1203.3,,
2836,2024-04-28 03:00:00,WH_SPb,Moscow,84.9,PickPoint,3,0.21,True,866.83,3.0,0.0
2837,2024-04-28 04:00:00,WH_Moscow,Moscow,276.2,Boxberry,3,2.26,True,4063.45,3.0,0.0
2838,2024-04-28 05:00:00,WH_Moscow,Ekaterinburg,42.1,CDEK,3,1.36,True,717.38,3.0,0.0
2839,2024-04-28 06:00:00,WH_Kazan,SPb,262.1,Russian Post,3,0.23,True,2145.03,3.0,0.0
2840,2024-04-28 07:00:00,WH_Moscow,Ekaterinburg,27.9,CDEK,1,2.26,True,513.08,1.0,0.0
2841,2024-04-28 08:00:00,WH_Kazan,Moscow,202.3,PickPoint,2,0.02,True,2027.05,3.0,1.0
2842,2024-04-28 09:00:00,WH_SPb,Ekaterinburg,290.6,CDEK,1,0.58,True,4611.82,1.0,0.0
2843,2024-04-28 10:00:00,WH_SPb,Ekaterinburg,21.8,Russian Post,4,3.8,True,240.67,4.0,0.0
2844,2024-04-28 11:00:00,WH_Kazan,SPb,69.6,CDEK,2,0.1,True,1054.44,3.0,1.0
2845,2024-04-28 12:00:00,WH_Moscow,Kazan,122.6,PickPoint,5,2.6,True,1544.76,5.0,0.0
2846,2024-04-28 13:00:00,WH_SPb,Ekaterinburg,137.9,Russian Post,3,7.47,True,1927.29,4.0,1.0
2847,2024-04-28 14:00:00,WH_Moscow,Ekaterinburg,338.2,CDEK,4,0.47,True,5311.43,4.0,0.0
2848,2024-04-28 15:00:00,WH_SPb,Moscow,225.9,CDEK,3,1.35,True,3845.95,5.0,2.0
2849,2024-04-28 16:00:00,WH_Kazan,Moscow,144.4,Russian Post,3,2.14,True,1402.41,3.0,0.0
2850,2024-04-28 17:00:00,WH_Kazan,Moscow,179.7,PickPoint,3,1.5,True,2066.55,3.0,0.0
2851,2024-04-28 18:00:00,WH_Kazan,Novosibirsk,3.9,Russian Post,5,2.42,True,38.75,5.0,0.0
2852,2024-04-28 19:00:00,WH_SPb,Ekaterinburg,441.6,PickPoint,4,1.29,True,4985.66,5.0,1.0
2853,2024-04-28 20:00:00,WH_Moscow,Moscow,12.6,CDEK,3,0.4,True,196.56,3.0,0.0
2854,2024-04-28 21:00:00,WH_Moscow,SPb,530.4,Russian Post,3,0.23,True,4340.79,3.0,0.0
2855,2024-04-28 22:00:00,WH_Moscow,Novosibirsk,233.6,PickPoint,2,3.41,True,3132.58,2.0,0.0
2856,2024-04-28 23:00:00,WH_SPb,Kazan,225.1,Russian Post,3,0.68,True,1923.25,4.0,1.0
2857,2024-04-29 00:00:00,WH_SPb,Ekaterinburg,365.8,CDEK,2,4.7,True,8065.89,2.0,0.0
2858,2024-04-29 01:00:00,WH_SPb,Ekaterinburg,588.9,Russian Post,4,3.4,True,6313.01,4.0,0.0
2859,2024-04-29 02:00:00,WH_SPb,SPb,857.6,CDEK,4,0.13,True,13031.23,4.0,0.0
2860,2024-04-29 03:00:00,WH_SPb,Kazan,235.2,CDEK,4,0.56,True,3725.57,4.0,0.0
2861,2024-04-29 04:00:00,WH_Moscow,Kazan,49.0,CDEK,2,0.86,True,798.21,2.0,0.0
2862,2024-04-29 05:00:00,WH_SPb,Novosibirsk,632.7,PickPoint,5,2.26,True,7756.9,5.0,0.0
2863,2024-04-29 06:00:00,WH_SPb,Ekaterinburg,12.5,PickPoint,5,4.15,True,176.88,5.0,0.0
2864,2024-04-29 07:00:00,WH_Moscow,Moscow,494.0,Boxberry,3,0.16,True,6022.85,3.0,0.0
2865,2024-04-29 08:00:00,WH_SPb,SPb,342.2,PickPoint,4,0.72,True,3668.38,4.0,0.0
2866,2024-04-29 09:00:00,WH_Moscow,SPb,705.3,Boxberry,1,1.18,True,9462.3,1.0,0.0
2867,2024-04-29 10:00:00,WH_Moscow,SPb,683.3,Russian Post,3,0.51,True,5745.19,3.0,0.0
2868,2024-04-29 11:00:00,WH_Kazan,SPb,16.4,CDEK,5,1.97,True,294.46,5.0,0.0
2869,2024-04-29 12:00:00,WH_Kazan,Moscow,282.1,PickPoint,5,1.63,False,3280.82,,
2870,2024-04-29 13:00:00,WH_Kazan,Moscow,39.9,CDEK,4,0.95,True,655.36,5.0,1.0
2871,2024-04-29 14:00:00,WH_Kazan,Novosibirsk,24.5,Boxberry,2,1.82,True,347.51,2.0,0.0
2872,2024-04-29 15:00:00,WH_SPb,Ekaterinburg,178.4,PickPoint,3,1.1,True,1980.24,3.0,0.0
2873,2024-04-29 16:00:00,WH_Kazan,Moscow,30.8,PickPoint,2,1.05,True,340.34,2.0,0.0
2874,2024-04-29 17:00:00,WH_Moscow,Novosibirsk,390.5,PickPoint,5,0.77,True,4205.68,5.0,0.0
2875,2024-04-29 18:00:00,WH_SPb,Kazan,1041.6,PickPoint,4,1.94,True,12436.7,6.0,2.0
2876,2024-04-29 19:00:00,WH_Kazan,Ekaterinburg,252.9,CDEK,5,1.47,True,4351.14,5.0,0.0
2877,2024-04-29 20:00:00,WH_Moscow,Moscow,80.4,PickPoint,4,0.55,True,848.22,4.0,0.0
2878,2024-04-29 21:00:00,WH_SPb,Kazan,555.8,Boxberry,1,0.03,True,6689.61,1.0,0.0
2879,2024-04-29 22:00:00,WH_SPb,Novosibirsk,575.4,PickPoint,2,0.41,True,5989.91,2.0,0.0
2880,2024-04-29 23:00:00,WH_Kazan,Moscow,395.9,Boxberry,3,0.11,True,4803.06,3.0,0.0
2881,2024-04-30 00:00:00,WH_SPb,Moscow,286.5,Boxberry,4,1.41,True,3922.76,4.0,0.0
2882,2024-04-30 01:00:00,WH_Moscow,Kazan,607.0,CDEK,1,0.64,True,9687.72,1.0,0.0
2883,2024-04-30 02:00:00,WH_SPb,Moscow,53.5,PickPoint,1,1.36,True,607.76,1.0,0.0
2884,2024-04-30 03:00:00,WH_Moscow,SPb,804.7,Boxberry,2,1.0,False,10622.04,,
2885,2024-04-30 04:00:00,WH_SPb,Moscow,882.4,PickPoint,4,1.93,True,10527.03,5.0,1.0
2886,2024-04-30 05:00:00,WH_Kazan,Ekaterinburg,616.7,CDEK,3,3.22,True,12229.16,3.0,0.0
2887,2024-04-30 06:00:00,WH_Moscow,Kazan,86.6,CDEK,3,1.63,True,1510.74,3.0,0.0
2888,2024-04-30 07:00:00,WH_SPb,Ekaterinburg,586.0,PickPoint,3,0.16,True,5953.76,4.0,1.0
2889,2024-04-30 08:00:00,WH_SPb,Novosibirsk,206.5,Boxberry,5,0.04,False,2487.91,,
2890,2024-04-30 09:00:00,WH_SPb,Ekaterinburg,271.1,Russian Post,5,0.6,True,2298.93,5.0,0.0
2891,2024-04-30 10:00:00,WH_Moscow,SPb,550.9,Russian Post,4,1.38,True,5015.39,4.0,0.0
2892,2024-04-30 11:00:00,WH_Moscow,SPb,9.0,CDEK,3,0.11,True,136.48,3.0,0.0
2893,2024-04-30 12:00:00,WH_Moscow,Ekaterinburg,135.3,Boxberry,1,0.99,True,1784.34,1.0,0.0
2894,2024-04-30 13:00:00,WH_Kazan,Novosibirsk,507.3,Russian Post,3,5.45,True,6270.23,6.0,3.0
2895,2024-04-30 14:00:00,WH_Kazan,Moscow,504.5,Boxberry,4,0.24,True,6199.3,4.0,0.0
2896,2024-04-30 15:00:00,WH_Moscow,SPb,566.5,PickPoint,3,7.42,True,9868.43,5.0,2.0
2897,2024-04-30 16:00:00,WH_SPb,Ekaterinburg,55.6,CDEK,2,4.86,False,1239.32,,
2898,2024-04-30 17:00:00,WH_Kazan,Ekaterinburg,367.1,PickPoint,3,4.46,True,5308.27,3.0,0.0
2899,2024-04-30 18:00:00,WH_Moscow,Ekaterinburg,47.5,PickPoint,1,4.98,True,711.55,1.0,0.0
2900,2024-04-30 19:00:00,WH_SPb,Moscow,461.3,PickPoint,4,0.21,True,4709.87,4.0,0.0
2901,2024-04-30 20:00:00,WH_Kazan,Kazan,84.4,Boxberry,4,0.41,True,1054.32,4.0,0.0
2902,2024-04-30 21:00:00,WH_SPb,Novosibirsk,401.6,Russian Post,1,0.36,True,3328.46,2.0,1.0
2903,2024-04-30 22:00:00,WH_SPb,Kazan,182.1,PickPoint,4,0.29,True,1873.81,4.0,0.0
2904,2024-04-30 23:00:00,WH_SPb,Novosibirsk,1286.3,CDEK,3,0.99,True,21204.66,3.0,0.0
2905,2024-05-01 00:00:00,WH_SPb,Novosibirsk,260.2,Boxberry,4,4.43,True,4505.62,4.0,0.0
2906,2024-05-01 01:00:00,WH_Kazan,Ekaterinburg,300.4,Russian Post,3,0.73,True,2578.63,3.0,0.0
2907,2024-05-01 02:00:00,WH_Kazan,SPb,137.7,PickPoint,4,0.7,False,1473.39,,
2908,2024-05-01 03:00:00,WH_Kazan,Ekaterinburg,397.9,CDEK,3,2.82,True,7651.62,3.0,0.0
2909,2024-05-01 04:00:00,WH_Moscow,Moscow,204.9,PickPoint,3,0.25,True,2100.22,5.0,2.0
2910,2024-05-01 05:00:00,WH_Kazan,Novosibirsk,5.5,Russian Post,1,1.12,True,48.93,1.0,0.0
2911,2024-05-01 06:00:00,WH_SPb,SPb,281.4,Russian Post,1,0.88,True,2449.31,1.0,0.0
2912,2024-05-01 07:00:00,WH_Kazan,Novosibirsk,532.4,PickPoint,5,4.7,True,7826.28,8.0,3.0
2913,2024-05-01 08:00:00,WH_SPb,Novosibirsk,81.1,PickPoint,1,1.81,True,957.79,1.0,0.0
2914,2024-05-01 09:00:00,WH_Moscow,Ekaterinburg,74.9,Boxberry,3,2.6,True,1132.49,4.0,1.0
2915,2024-05-01 10:00:00,WH_SPb,SPb,281.6,Russian Post,3,0.35,True,2331.65,3.0,0.0
2916,2024-05-01 11:00:00,WH_SPb,SPb,511.1,Russian Post,4,6.61,True,6791.5,4.0,0.0
2917,2024-05-01 12:00:00,WH_SPb,Novosibirsk,86.2,PickPoint,4,0.97,True,945.61,4.0,0.0
2918,2024-05-01 13:00:00,WH_Moscow,SPb,807.6,CDEK,5,3.07,True,15833.0,5.0,0.0
2919,2024-05-01 14:00:00,WH_Kazan,SPb,786.8,PickPoint,3,7.73,True,13949.96,3.0,0.0
2920,2024-05-01 15:00:00,WH_Kazan,Ekaterinburg,67.1,PickPoint,5,1.78,True,790.44,5.0,0.0
2921,2024-05-01 16:00:00,WH_Moscow,Kazan,91.9,Russian Post,3,1.77,True,865.33,3.0,0.0
2922,2024-05-01 17:00:00,WH_SPb,Moscow,361.8,Boxberry,1,0.31,True,4476.19,1.0,0.0
2923,2024-05-01 18:00:00,WH_Kazan,Kazan,909.3,PickPoint,4,1.24,True,10220.53,5.0,1.0
2924,2024-05-01 19:00:00,WH_Moscow,SPb,371.2,CDEK,5,4.78,True,8229.5,5.0,0.0
2925,2024-05-01 20:00:00,WH_Kazan,Novosibirsk,176.6,CDEK,2,0.36,True,2744.36,2.0,0.0
2926,2024-05-01 21:00:00,WH_Moscow,Moscow,55.5,PickPoint,3,6.24,True,901.32,3.0,0.0
2927,2024-05-01 22:00:00,WH_SPb,Moscow,185.4,CDEK,1,2.75,True,3545.77,1.0,0.0
2928,2024-05-01 23:00:00,WH_Kazan,Novosibirsk,280.0,CDEK,2,1.37,True,4775.4,2.0,0.0
2929,2024-05-02 00:00:00,WH_Moscow,Moscow,120.6,PickPoint,1,1.98,True,1444.79,1.0,0.0
2930,2024-05-02 01:00:00,WH_Kazan,Novosibirsk,214.2,CDEK,1,0.41,True,3344.73,1.0,0.0
2931,2024-05-02 02:00:00,WH_Kazan,Moscow,41.9,CDEK,3,0.61,True,666.84,3.0,0.0
2932,2024-05-02 03:00:00,WH_Kazan,Kazan,180.5,PickPoint,1,0.84,True,1956.62,1.0,0.0
2933,2024-05-02 04:00:00,WH_Kazan,Moscow,28.5,Russian Post,5,1.21,True,255.59,5.0,0.0
2934,2024-05-02 05:00:00,WH_Moscow,Ekaterinburg,15.1,Boxberry,2,6.18,True,293.18,5.0,3.0
2935,2024-05-02 06:00:00,WH_SPb,Novosibirsk,584.0,Boxberry,1,1.15,True,7813.92,1.0,0.0
2936,2024-05-02 07:00:00,WH_Moscow,Moscow,68.9,Russian Post,1,1.85,True,653.17,1.0,0.0
2937,2024-05-02 08:00:00,WH_Moscow,Novosibirsk,256.8,PickPoint,4,0.44,True,2680.99,4.0,0.0
2938,2024-05-02 09:00:00,WH_Moscow,Ekaterinburg,48.4,Russian Post,4,3.33,True,516.14,4.0,0.0
2939,2024-05-02 10:00:00,WH_SPb,Moscow,91.4,Boxberry,5,2.05,True,1321.64,5.0,0.0
2940,2024-05-02 11:00:00,WH_Kazan,Moscow,134.5,Boxberry,4,1.45,True,1848.03,4.0,0.0
2941,2024-05-02 12:00:00,WH_Kazan,Ekaterinburg,46.5,Boxberry,1,7.35,True,968.13,1.0,0.0
2942,2024-05-02 13:00:00,WH_Kazan,Ekaterinburg,14.1,Boxberry,1,5.53,True,262.77,1.0,0.0
2943,2024-05-02 14:00:00,WH_SPb,Ekaterinburg,629.1,PickPoint,2,2.69,True,7983.28,2.0,0.0
2944,2024-05-02 15:00:00,WH_Kazan,Novosibirsk,3.6,Boxberry,4,6.37,True,70.72,4.0,0.0
2945,2024-05-02 16:00:00,WH_SPb,Ekaterinburg,19.0,Boxberry,3,2.08,True,275.42,3.0,0.0
2946,2024-05-02 17:00:00,WH_Kazan,Novosibirsk,490.5,PickPoint,4,4.39,True,7058.3,4.0,0.0
2947,2024-05-02 18:00:00,WH_Kazan,Kazan,99.4,Russian Post,1,1.32,True,900.17,1.0,0.0
2948,2024-05-02 19:00:00,WH_Moscow,Moscow,384.9,PickPoint,2,0.23,True,3937.53,2.0,0.0
2949,2024-05-02 20:00:00,WH_SPb,Moscow,47.4,Boxberry,4,12.85,True,1299.71,4.0,0.0
2950,2024-05-02 21:00:00,WH_Moscow,SPb,81.3,CDEK,2,0.45,True,1274.38,2.0,0.0
2951,2024-05-02 22:00:00,WH_Moscow,Kazan,255.1,PickPoint,4,0.72,True,2734.67,4.0,0.0
2952,2024-05-02 23:00:00,WH_Moscow,Ekaterinburg,1343.2,PickPoint,5,0.45,True,14036.44,5.0,0.0
2953,2024-05-03 00:00:00,WH_SPb,Ekaterinburg,22.9,Russian Post,1,1.03,True,202.07,1.0,0.0
2954,2024-05-03 01:00:00,WH_SPb,Kazan,153.5,Boxberry,1,0.85,False,1998.57,,
2955,2024-05-03 02:00:00,WH_Kazan,Ekaterinburg,13.2,CDEK,3,2.3,False,243.54,,
2956,2024-05-03 03:00:00,WH_Moscow,SPb,66.7,PickPoint,1,14.11,True,1608.14,1.0,0.0
2957,2024-05-03 04:00:00,WH_Kazan,Novosibirsk,714.1,PickPoint,3,0.13,True,7233.83,3.0,0.0
2958,2024-05-03 05:00:00,WH_Moscow,Moscow,30.4,PickPoint,1,3.77,True,418.61,1.0,0.0
2959,2024-05-03 06:00:00,WH_SPb,Kazan,583.2,CDEK,4,0.34,True,9045.43,4.0,0.0
2960,2024-05-03 07:00:00,WH_SPb,Moscow,58.7,PickPoint,4,0.05,True,589.93,4.0,0.0
2961,2024-05-03 08:00:00,WH_SPb,Novosibirsk,593.7,PickPoint,5,2.54,True,7445.0,5.0,0.0
2962,2024-05-03 09:00:00,WH_Moscow,Kazan,231.7,CDEK,4,5.17,True,5272.33,4.0,0.0
2963,2024-05-03 10:00:00,WH_SPb,Novosibirsk,631.6,PickPoint,2,0.48,True,6619.17,2.0,0.0
2964,2024-05-03 11:00:00,WH_Moscow,Ekaterinburg,49.4,CDEK,4,1.04,True,818.06,4.0,0.0
2965,2024-05-03 12:00:00,WH_Kazan,Ekaterinburg,430.7,Russian Post,3,0.46,True,3604.1,3.0,0.0
2966,2024-05-03 13:00:00,WH_Moscow,Ekaterinburg,342.5,CDEK,5,5.92,True,8178.9,5.0,0.0
2967,2024-05-03 14:00:00,WH_Kazan,Novosibirsk,234.9,Russian Post,2,0.79,True,2027.66,2.0,0.0
2968,2024-05-03 15:00:00,WH_Moscow,Novosibirsk,499.1,CDEK,2,1.47,True,8587.02,2.0,0.0
2969,2024-05-03 16:00:00,WH_Kazan,Novosibirsk,313.5,Boxberry,1,5.63,True,5880.01,2.0,1.0
2970,2024-05-03 17:00:00,WH_SPb,Moscow,628.8,PickPoint,3,2.01,True,7551.89,3.0,0.0
2971,2024-05-03 18:00:00,WH_Kazan,Novosibirsk,143.9,Russian Post,4,6.75,True,1928.26,4.0,0.0
2972,2024-05-03 19:00:00,WH_SPb,Ekaterinburg,267.4,PickPoint,4,6.52,True,4417.45,4.0,0.0
2973,2024-05-03 20:00:00,WH_SPb,SPb,613.5,PickPoint,1,1.55,True,7085.92,3.0,2.0
2974,2024-05-03 21:00:00,WH_Kazan,Novosibirsk,72.6,CDEK,4,2.18,True,1326.4,5.0,1.0
